STATION,STATION_NAME,DATE,TAVG
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150401,10.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150402,10.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150403,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150404,10.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150405,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150406,10.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150407,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150408,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150409,13.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150410,13.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150411,14.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150412,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150413,18.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150414,19.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150415,17.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150416,13.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150417,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150418,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150419,8.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150420,13.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150421,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150422,15.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150423,13.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150424,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150425,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150426,13.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150427,8.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150428,12.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150429,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150430,15.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150501,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150502,18.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150503,20.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150504,18.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150505,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150506,15.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150507,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150508,17.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150509,17.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150510,20.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150511,21.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150512,19.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150513,20.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150514,16.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150515,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150516,14.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150517,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150518,17.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150519,11.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150520,9.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150521,13.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150522,14.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150523,15.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150524,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150525,16.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150526,15.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150527,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150528,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150529,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150530,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150531,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150601,19.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150602,22.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150603,24.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150604,26.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150605,25.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150606,22.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150607,22.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150608,23.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150609,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150610,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150611,20.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150612,14.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150613,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150614,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150615,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150616,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150617,19.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150618,20.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150619,19.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150620,20.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150621,22.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150622,24.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150623,21.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150624,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150625,23.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150626,25.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150627,21.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150628,24.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150629,25.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150630,27.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150701,26.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150702,24.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150703,27.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150704,27.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150705,25.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150706,28.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150707,26.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150708,22.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150709,21.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150710,24.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150711,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150712,22.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150713,22.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150714,24.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150715,26.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150716,27.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150717,26.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150718,26.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150719,24.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150720,26.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150721,28.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150722,22.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150723,23.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150724,22.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150725,21.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150726,23.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150727,22.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150728,21.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150729,19.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150730,11.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150731,13.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150801,19.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150802,22.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150803,24.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150804,20.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150805,26.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150806,24.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150807,24.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150808,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150809,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150810,21.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150811,24.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150812,26.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150813,19.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150814,17.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150815,18.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150816,19.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150817,20.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150818,20.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150819,20.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150820,21.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150821,23.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150822,22.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150823,20.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150824,19.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150825,20.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150826,23.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150827,24.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150828,25.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150829,25.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150830,25.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150831,24.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150901,16.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150902,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150903,19.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150904,17.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150905,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150906,17.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150907,16.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150908,17.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150909,19.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150910,18.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150911,19.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150912,20.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150913,20.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150914,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150915,18.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150916,24.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150917,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150918,16.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150919,16.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150920,16.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150921,16.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150922,16.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150923,14.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150924,14.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150925,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150926,16.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150927,15.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150928,17.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150929,16.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20150930,17.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151001,13.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151002,16.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151003,14.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151004,13.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151005,18.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151006,19.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151007,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151008,14.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151009,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151010,14.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151011,14.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151012,17.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151013,13.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151014,8.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151015,8.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151016,8.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151017,9.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151018,11.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151019,16.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151020,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151021,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151022,11.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151023,13.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151024,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151025,15.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151026,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151027,18.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151028,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151029,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151030,15.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151031,17.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151101,17.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151102,16.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151103,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151104,15.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151105,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151106,16.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151107,17.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151108,14.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151109,15.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151110,14.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151111,9.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151112,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151113,11.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151114,10.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151115,9.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151116,8.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151117,8.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151118,14.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151119,16.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151120,16.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151121,8.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151122,4.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151123,2.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151124,2.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151125,9.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151126,6.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151127,6.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151128,9.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151129,9.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151130,6.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151201,5.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151202,3.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151203,6.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151204,8.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151205,9.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151206,12.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151207,12.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151208,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151209,10.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151210,4.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151211,6.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151212,5.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151213,6.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151214,8.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151215,12.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151216,10.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151217,11.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151218,11.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151219,12.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151220,13.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151221,9.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151222,9.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151223,9.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151224,12.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151225,10.8
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151226,12.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151227,12.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151228,13.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151229,11.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151230,10.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20151231,10.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160101,9.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160102,9.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160103,6.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160104,10.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160105,7.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160106,7.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160107,10.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160108,11.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160109,11.3
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160110,10.1
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160111,10.2
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160112,7.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160113,7.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160114,7.6
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160115,5.4
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160116,2.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160117,3.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160118,4.7
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160119,8.0
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160120,7.5
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160121,3.9
GHCND:FR000007630,BLAGNAC AEROP. TOULOUSE BLAGNA FR,20160122,6.8
